place_name,region,menu_name,menu_price,address,url,allergy
다온베이글,청파동,프로슈토 베이글 샌드위치,7000.0,서울 용산구 청파동3가 107-44,https://pcmap.place.naver.com/place/1031687549,밀
다온베이글,청파동,수제 카이막 베이글,6000.0,서울 용산구 청파동3가 107-44,https://pcmap.place.naver.com/place/1031687549,밀
다온베이글,청파동,수제 밀크티,5000.0,서울 용산구 청파동3가 107-44,https://pcmap.place.naver.com/place/1031687549,우유
다온베이글,청파동,포테이토 치즈 베이글,5500.0,서울 용산구 청파동3가 107-44,https://pcmap.place.naver.com/place/1031687549,"밀, 우유"
다온베이글,청파동,플레인 베이글,3000.0,서울 용산구 청파동3가 107-44,https://pcmap.place.naver.com/place/1031687549,밀
다온베이글,청파동,솔티드 아인슈페너 라떼,5500.0,서울 용산구 청파동3가 107-44,https://pcmap.place.naver.com/place/1031687549,우유
다온베이글,청파동,참깨 베이글,3200.0,서울 용산구 청파동3가 107-44,https://pcmap.place.naver.com/place/1031687549,밀
다온베이글,청파동,에브리띵 베이글,3500.0,서울 용산구 청파동3가 107-44,https://pcmap.place.naver.com/place/1031687549,밀
다온베이글,청파동,바질 베이글,3500.0,서울 용산구 청파동3가 107-44,https://pcmap.place.naver.com/place/1031687549,밀
다온베이글,청파동,블루베리 베이글,3500.0,서울 용산구 청파동3가 107-44,https://pcmap.place.naver.com/place/1031687549,밀
다온베이글,청파동,초콜릿 베이글,3500.0,서울 용산구 청파동3가 107-44,https://pcmap.place.naver.com/place/1031687549,밀
다온베이글,청파동,페퍼로니 피자 베이글,4000.0,서울 용산구 청파동3가 107-44,https://pcmap.place.naver.com/place/1031687549,밀
다온베이글,청파동,초코나무숲 베이글,4000.0,서울 용산구 청파동3가 107-44,https://pcmap.place.naver.com/place/1031687549,밀
다온베이글,청파동,스윗펌킨 치즈 베이글,4500.0,서울 용산구 청파동3가 107-44,https://pcmap.place.naver.com/place/1031687549,"밀, 우유"
빨봉분식 숙명여대점,청파동,빨봉떡볶이,5000.0,서울 용산구 청파동2가 64-13,https://pcmap.place.naver.com/place/35357170,밀
빨봉분식 숙명여대점,청파동,빨봉돈까스,7000.0,서울 용산구 청파동2가 64-13,https://pcmap.place.naver.com/place/35357170,고기
빨봉분식 숙명여대점,청파동,연탄불고기덮밥,7000.0,서울 용산구 청파동2가 64-13,https://pcmap.place.naver.com/place/35357170,고기
빨봉분식 숙명여대점,청파동,오므라이스,6000.0,서울 용산구 청파동2가 64-13,https://pcmap.place.naver.com/place/35357170,없음
빨봉분식 숙명여대점,청파동,쫄면,5000.0,서울 용산구 청파동2가 64-13,https://pcmap.place.naver.com/place/35357170,밀
빨봉분식 숙명여대점,청파동,모듬튀김,4000.0,서울 용산구 청파동2가 64-13,https://pcmap.place.naver.com/place/35357170,밀
빨봉분식 숙명여대점,청파동,치즈떡볶이,5500.0,서울 용산구 청파동2가 64-13,https://pcmap.place.naver.com/place/35357170,"밀, 우유"
루다브레드,청파동,마롱 깜파뉴,4500.0,서울 용산구 청파동2가 55-4,https://pcmap.place.naver.com/place/1634250257,"달걀, 밀"
루다브레드,청파동,크림치즈 카페모카,4800.0,서울 용산구 청파동2가 55-4,https://pcmap.place.naver.com/place/1634250257,우유
루다브레드,청파동,슈크림 브리오슈,4500.0,서울 용산구 청파동2가 55-4,https://pcmap.place.naver.com/place/1634250257,우유
루다브레드,청파동,연유 버터 프레첼,4300.0,서울 용산구 청파동2가 55-4,https://pcmap.place.naver.com/place/1634250257,"밀, 우유"
루다브레드,청파동,크로와상샌드위치,5000.0,서울 용산구 청파동2가 55-4,https://pcmap.place.naver.com/place/1634250257,밀
루다브레드,청파동,베이글 샌드위치,5000.0,서울 용산구 청파동2가 55-4,https://pcmap.place.naver.com/place/1634250257,밀
루다브레드,청파동,치아바타샌드위치,5000.0,서울 용산구 청파동2가 55-4,https://pcmap.place.naver.com/place/1634250257,밀
루다브레드,청파동,앙버터,4500.0,서울 용산구 청파동2가 55-4,https://pcmap.place.naver.com/place/1634250257,우유
루다브레드,청파동,소금빵,3000.0,서울 용산구 청파동2가 55-4,https://pcmap.place.naver.com/place/1634250257,"밀, 고기"
먼데이피크닉,청파동,에그타르트,3200.0,서울 용산구 청파동2가 90-17,https://pcmap.place.naver.com/place/1156600106,달걀
먼데이피크닉,청파동,휘낭시에,2500.0,서울 용산구 청파동2가 90-17,https://pcmap.place.naver.com/place/1156600106,"달걀, 우유"
먼데이피크닉,청파동,수제쿠키14종,5000.0,서울 용산구 청파동2가 90-17,https://pcmap.place.naver.com/place/1156600106,"달걀, 밀"
