place_name,region,menu_name,menu_price,address,url,allergy,disease,emotion_summary,top_tags,menu_id,restaurant_id
달볶이,청파동,떡볶이,4000,서울 용산구 청파동2가 55-9,https://pcmap.place.naver.com/place/11822204,밀,['당뇨'],"포장추천:7, 친절함:8, 양많음:6, 가성비:25, 중독성:5, 짠맛:1, 매움:6, 단맛:2, 재방문:3, 야식:1, 분위기좋음:1","가성비, 친절함, 포장추천",150,18
달볶이,청파동,순대,5000,서울 용산구 청파동2가 55-9,https://pcmap.place.naver.com/place/11822204,고기,[],"포장추천:7, 친절함:8, 양많음:6, 가성비:25, 중독성:5, 짠맛:1, 매움:6, 단맛:2, 재방문:3, 야식:1, 분위기좋음:1","가성비, 친절함, 포장추천",151,18
달볶이,청파동,튀김,3500,서울 용산구 청파동2가 55-9,https://pcmap.place.naver.com/place/11822204,밀,[],"포장추천:7, 친절함:8, 양많음:6, 가성비:25, 중독성:5, 짠맛:1, 매움:6, 단맛:2, 재방문:3, 야식:1, 분위기좋음:1","가성비, 친절함, 포장추천",152,18
달볶이,청파동,꼬마김밥,3500,서울 용산구 청파동2가 55-9,https://pcmap.place.naver.com/place/11822204,달걀,[],"포장추천:7, 친절함:8, 양많음:6, 가성비:25, 중독성:5, 짠맛:1, 매움:6, 단맛:2, 재방문:3, 야식:1, 분위기좋음:1","가성비, 친절함, 포장추천",153,18
남영역찹쌀잉어빵,청파동,잉어빵 3마리,2000,서울 용산구 청파동3가 12-4,https://pcmap.place.naver.com/place/1033235457,밀,[],,,154,19
다이빙룸,청파동,레드라구 파스타,14900,서울 용산구 청파동3가 90-4,https://pcmap.place.naver.com/place/1202589603,밀,[],"분위기좋음:103, 친절함:23, 야식:3, 재방문:17, 매움:1, 가성비:13, 양많음:2, 짠맛:1, 특별함:1, 중독성:1","분위기좋음, 친절함, 재방문",155,20
다이빙룸,청파동,치킨 스테이크,17900,서울 용산구 청파동3가 90-4,https://pcmap.place.naver.com/place/1202589603,고기,[],"분위기좋음:103, 친절함:23, 야식:3, 재방문:17, 매움:1, 가성비:13, 양많음:2, 짠맛:1, 특별함:1, 중독성:1","분위기좋음, 친절함, 재방문",156,20
다이빙룸,청파동,비프 큐브 스테이크,22900,서울 용산구 청파동3가 90-4,https://pcmap.place.naver.com/place/1202589603,고기,[],"분위기좋음:103, 친절함:23, 야식:3, 재방문:17, 매움:1, 가성비:13, 양많음:2, 짠맛:1, 특별함:1, 중독성:1","분위기좋음, 친절함, 재방문",157,20
다이빙룸,청파동,머쉬룸 파스타,14900,서울 용산구 청파동3가 90-4,https://pcmap.place.naver.com/place/1202589603,밀,[],"분위기좋음:103, 친절함:23, 야식:3, 재방문:17, 매움:1, 가성비:13, 양많음:2, 짠맛:1, 특별함:1, 중독성:1","분위기좋음, 친절함, 재방문",158,20
다이빙룸,청파동,바질 페스토 파스타,14900,서울 용산구 청파동3가 90-4,https://pcmap.place.naver.com/place/1202589603,밀,[],"분위기좋음:103, 친절함:23, 야식:3, 재방문:17, 매움:1, 가성비:13, 양많음:2, 짠맛:1, 특별함:1, 중독성:1","분위기좋음, 친절함, 재방문",159,20
다이빙룸,청파동,봉골레 파스타,8900,서울 용산구 청파동3가 90-4,https://pcmap.place.naver.com/place/1202589603,밀,[],"분위기좋음:103, 친절함:23, 야식:3, 재방문:17, 매움:1, 가성비:13, 양많음:2, 짠맛:1, 특별함:1, 중독성:1","분위기좋음, 친절함, 재방문",160,20
다이빙룸,청파동,감바스 알 아히요,18900,서울 용산구 청파동3가 90-4,https://pcmap.place.naver.com/place/1202589603,갑각류,[],"분위기좋음:103, 친절함:23, 야식:3, 재방문:17, 매움:1, 가성비:13, 양많음:2, 짠맛:1, 특별함:1, 중독성:1","분위기좋음, 친절함, 재방문",161,20
다이빙룸,청파동,치즈퐁듀칩스,8900,서울 용산구 청파동3가 90-4,https://pcmap.place.naver.com/place/1202589603,우유,[],"분위기좋음:103, 친절함:23, 야식:3, 재방문:17, 매움:1, 가성비:13, 양많음:2, 짠맛:1, 특별함:1, 중독성:1","분위기좋음, 친절함, 재방문",162,20
다이빙룸,청파동,레드라구 칩스,9900,서울 용산구 청파동3가 90-4,https://pcmap.place.naver.com/place/1202589603,없음,[],"분위기좋음:103, 친절함:23, 야식:3, 재방문:17, 매움:1, 가성비:13, 양많음:2, 짠맛:1, 특별함:1, 중독성:1","분위기좋음, 친절함, 재방문",163,20
다이빙룸,청파동,페퍼로니 칩스,9900,서울 용산구 청파동3가 90-4,https://pcmap.place.naver.com/place/1202589603,없음,[],"분위기좋음:103, 친절함:23, 야식:3, 재방문:17, 매움:1, 가성비:13, 양많음:2, 짠맛:1, 특별함:1, 중독성:1","분위기좋음, 친절함, 재방문",164,20
동아냉면,청파동,만두,5000,서울 용산구 청파동3가 24-24,https://pcmap.place.naver.com/place/33878557,밀,[],"매움:36, 분위기좋음:3, 가성비:3, 재방문:6, 중독성:10, 친절함:9, 단맛:4, 포장추천:1, 속풀이:1","매움, 중독성, 친절함",165,21
동아냉면,청파동,물냉면,8000,서울 용산구 청파동3가 24-24,https://pcmap.place.naver.com/place/33878557,밀,['고혈압'],"매움:36, 분위기좋음:3, 가성비:3, 재방문:6, 중독성:10, 친절함:9, 단맛:4, 포장추천:1, 속풀이:1","매움, 중독성, 친절함",166,21
동아냉면,청파동,비빔냉면,8000,서울 용산구 청파동3가 24-24,https://pcmap.place.naver.com/place/33878557,밀,['고혈압'],"매움:36, 분위기좋음:3, 가성비:3, 재방문:6, 중독성:10, 친절함:9, 단맛:4, 포장추천:1, 속풀이:1","매움, 중독성, 친절함",167,21
베나레스,청파동,버터치킨,9800,서울 용산구 청파동2가 76-2,https://pcmap.place.naver.com/place/20510788,"고기, 우유",[],"가성비:31, 친절함:20, 분위기좋음:18, 재방문:15, 매움:3, 냄새없음:1, 중독성:7, 양많음:5, 야식:1, 단맛:1","가성비, 친절함, 분위기좋음",168,22
베나레스,청파동,치킨티카마살라,9800,서울 용산구 청파동2가 76-2,https://pcmap.place.naver.com/place/20510788,고기,[],"가성비:31, 친절함:20, 분위기좋음:18, 재방문:15, 매움:3, 냄새없음:1, 중독성:7, 양많음:5, 야식:1, 단맛:1","가성비, 친절함, 분위기좋음",169,22
베나레스,청파동,램 빈달루,10500,서울 용산구 청파동2가 76-2,https://pcmap.place.naver.com/place/20510788,고기,[],"가성비:31, 친절함:20, 분위기좋음:18, 재방문:15, 매움:3, 냄새없음:1, 중독성:7, 양많음:5, 야식:1, 단맛:1","가성비, 친절함, 분위기좋음",170,22
베나레스,청파동,탄두리 치킨 비리야니,11500,서울 용산구 청파동2가 76-2,https://pcmap.place.naver.com/place/20510788,고기,[],"가성비:31, 친절함:20, 분위기좋음:18, 재방문:15, 매움:3, 냄새없음:1, 중독성:7, 양많음:5, 야식:1, 단맛:1","가성비, 친절함, 분위기좋음",171,22
베나레스,청파동,탄두리 치킨,10000,서울 용산구 청파동2가 76-2,https://pcmap.place.naver.com/place/20510788,고기,[],"가성비:31, 친절함:20, 분위기좋음:18, 재방문:15, 매움:3, 냄새없음:1, 중독성:7, 양많음:5, 야식:1, 단맛:1","가성비, 친절함, 분위기좋음",172,22
베나레스,청파동,샐러드 크림 프라타,10500,서울 용산구 청파동2가 76-2,https://pcmap.place.naver.com/place/20510788,우유,[],"가성비:31, 친절함:20, 분위기좋음:18, 재방문:15, 매움:3, 냄새없음:1, 중독성:7, 양많음:5, 야식:1, 단맛:1","가성비, 친절함, 분위기좋음",173,22
레이브피자,청파동,슈퍼 레이브,12800,서울 용산구 청파동3가 102,https://pcmap.place.naver.com/place/1420182118,없음,[],"포장추천:17, 친절함:24, 가성비:4, 분위기좋음:40, 재방문:12, 특별함:5, 양많음:5, 중독성:4, 매움:7, 짠맛:2","분위기좋음, 친절함, 포장추천",174,23
레이브피자,청파동,바질 마스카포네,21000,서울 용산구 청파동3가 102,https://pcmap.place.naver.com/place/1420182118,우유,[],"포장추천:17, 친절함:24, 가성비:4, 분위기좋음:40, 재방문:12, 특별함:5, 양많음:5, 중독성:4, 매움:7, 짠맛:2","분위기좋음, 친절함, 포장추천",175,23
레이브피자,청파동,치즈 엑스터시,22000,서울 용산구 청파동3가 102,https://pcmap.place.naver.com/place/1420182118,우유,[],"포장추천:17, 친절함:24, 가성비:4, 분위기좋음:40, 재방문:12, 특별함:5, 양많음:5, 중독성:4, 매움:7, 짠맛:2","분위기좋음, 친절함, 포장추천",176,23
레이브피자,청파동,애시드쉬림프 피자,22000,서울 용산구 청파동3가 102,https://pcmap.place.naver.com/place/1420182118,"갑각류, 밀",[],"포장추천:17, 친절함:24, 가성비:4, 분위기좋음:40, 재방문:12, 특별함:5, 양많음:5, 중독성:4, 매움:7, 짠맛:2","분위기좋음, 친절함, 포장추천",177,23
레이브피자,청파동,누 레이브 피자,21000,서울 용산구 청파동3가 102,https://pcmap.place.naver.com/place/1420182118,밀,[],"포장추천:17, 친절함:24, 가성비:4, 분위기좋음:40, 재방문:12, 특별함:5, 양많음:5, 중독성:4, 매움:7, 짠맛:2","분위기좋음, 친절함, 포장추천",178,23
레이브피자,청파동,마가리따 피자,17500,서울 용산구 청파동3가 102,https://pcmap.place.naver.com/place/1420182118,밀,[],"포장추천:17, 친절함:24, 가성비:4, 분위기좋음:40, 재방문:12, 특별함:5, 양많음:5, 중독성:4, 매움:7, 짠맛:2","분위기좋음, 친절함, 포장추천",179,23
레이브피자,청파동,페퍼로니 피자,19500,서울 용산구 청파동3가 102,https://pcmap.place.naver.com/place/1420182118,밀,[],"포장추천:17, 친절함:24, 가성비:4, 분위기좋음:40, 재방문:12, 특별함:5, 양많음:5, 중독성:4, 매움:7, 짠맛:2","분위기좋음, 친절함, 포장추천",180,23
레이브피자,청파동,하와이안 피자,20500,서울 용산구 청파동3가 102,https://pcmap.place.naver.com/place/1420182118,밀,[],"포장추천:17, 친절함:24, 가성비:4, 분위기좋음:40, 재방문:12, 특별함:5, 양많음:5, 중독성:4, 매움:7, 짠맛:2","분위기좋음, 친절함, 포장추천",181,23
레이브피자,청파동,더블 치즈 베이컨,21000,서울 용산구 청파동3가 102,https://pcmap.place.naver.com/place/1420182118,"고기, 우유",[],"포장추천:17, 친절함:24, 가성비:4, 분위기좋음:40, 재방문:12, 특별함:5, 양많음:5, 중독성:4, 매움:7, 짠맛:2","분위기좋음, 친절함, 포장추천",182,23
교촌치킨,청파동,교촌싱글윙,7900,서울 용산구 청파동2가 90-11,https://pcmap.place.naver.com/place/1805379721,고기,[],"야식:1, 친절함:25, 짠맛:1, 포장추천:15, 매움:7, 중독성:5, 분위기좋음:4, 양많음:1, 재방문:2","친절함, 포장추천, 매움",183,24
교촌치킨,청파동,레드싱글윙,7900,서울 용산구 청파동2가 90-11,https://pcmap.place.naver.com/place/1805379721,고기,[],"야식:1, 친절함:25, 짠맛:1, 포장추천:15, 매움:7, 중독성:5, 분위기좋음:4, 양많음:1, 재방문:2","친절함, 포장추천, 매움",184,24
교촌치킨,청파동,교촌옥수수순살 떡볶이세트,27000,서울 용산구 청파동2가 90-11,https://pcmap.place.naver.com/place/1805379721,"밀, 고기",['당뇨'],"야식:1, 친절함:25, 짠맛:1, 포장추천:15, 매움:7, 중독성:5, 분위기좋음:4, 양많음:1, 재방문:2","친절함, 포장추천, 매움",185,24
교촌치킨,청파동,교촌오리지날,20000,서울 용산구 청파동2가 90-11,https://pcmap.place.naver.com/place/1805379721,없음,[],"야식:1, 친절함:25, 짠맛:1, 포장추천:15, 매움:7, 중독성:5, 분위기좋음:4, 양많음:1, 재방문:2","친절함, 포장추천, 매움",186,24
교촌치킨,청파동,레드윙박스,22000,서울 용산구 청파동2가 90-11,https://pcmap.place.naver.com/place/1805379721,고기,[],"야식:1, 친절함:25, 짠맛:1, 포장추천:15, 매움:7, 중독성:5, 분위기좋음:4, 양많음:1, 재방문:2","친절함, 포장추천, 매움",187,24
교촌치킨,청파동,허니윙박스,22000,서울 용산구 청파동2가 90-11,https://pcmap.place.naver.com/place/1805379721,고기,[],"야식:1, 친절함:25, 짠맛:1, 포장추천:15, 매움:7, 중독성:5, 분위기좋음:4, 양많음:1, 재방문:2","친절함, 포장추천, 매움",188,24
교촌치킨,청파동,후라이드윙박스,22000,서울 용산구 청파동2가 90-11,https://pcmap.place.naver.com/place/1805379721,고기,[],"야식:1, 친절함:25, 짠맛:1, 포장추천:15, 매움:7, 중독성:5, 분위기좋음:4, 양많음:1, 재방문:2","친절함, 포장추천, 매움",189,24
교촌치킨,청파동,양념치킨윙박스,23000,서울 용산구 청파동2가 90-11,https://pcmap.place.naver.com/place/1805379721,고기,[],"야식:1, 친절함:25, 짠맛:1, 포장추천:15, 매움:7, 중독성:5, 분위기좋음:4, 양많음:1, 재방문:2","친절함, 포장추천, 매움",190,24
교촌치킨,청파동,허니오리지날,19000,서울 용산구 청파동2가 90-11,https://pcmap.place.naver.com/place/1805379721,없음,[],"야식:1, 친절함:25, 짠맛:1, 포장추천:15, 매움:7, 중독성:5, 분위기좋음:4, 양많음:1, 재방문:2","친절함, 포장추천, 매움",191,24
교촌치킨,청파동,교촌후라이드,21000,서울 용산구 청파동2가 90-11,https://pcmap.place.naver.com/place/1805379721,고기,[],"야식:1, 친절함:25, 짠맛:1, 포장추천:15, 매움:7, 중독성:5, 분위기좋음:4, 양많음:1, 재방문:2","친절함, 포장추천, 매움",192,24
교촌치킨,청파동,교촌양념치킨,22000,서울 용산구 청파동2가 90-11,https://pcmap.place.naver.com/place/1805379721,고기,[],"야식:1, 친절함:25, 짠맛:1, 포장추천:15, 매움:7, 중독성:5, 분위기좋음:4, 양많음:1, 재방문:2","친절함, 포장추천, 매움",193,24
교촌치킨,청파동,반반오리지날치킨,20000,서울 용산구 청파동2가 90-11,https://pcmap.place.naver.com/place/1805379721,고기,[],"야식:1, 친절함:25, 짠맛:1, 포장추천:15, 매움:7, 중독성:5, 분위기좋음:4, 양많음:1, 재방문:2","친절함, 포장추천, 매움",194,24
교촌치킨,청파동,허니순살치킨,13000,서울 용산구 청파동2가 90-11,https://pcmap.place.naver.com/place/1805379721,고기,[],"야식:1, 친절함:25, 짠맛:1, 포장추천:15, 매움:7, 중독성:5, 분위기좋음:4, 양많음:1, 재방문:2","친절함, 포장추천, 매움",195,24
교촌치킨,청파동,달걀듬뿍볶음밥,4500,서울 용산구 청파동2가 90-11,https://pcmap.place.naver.com/place/1805379721,달걀,[],"야식:1, 친절함:25, 짠맛:1, 포장추천:15, 매움:7, 중독성:5, 분위기좋음:4, 양많음:1, 재방문:2","친절함, 포장추천, 매움",196,24
츄르츄르라멘,청파동,츄라멘,7500,서울 용산구 청파동3가 104,https://pcmap.place.naver.com/place/1116654116,밀,[],"가성비:18, 포장추천:2, 재방문:8, 중독성:4, 친절함:8, 냄새없음:3, 분위기좋음:6, 매움:7, 양많음:3, 특별함:2, 짠맛:1","가성비, 재방문, 친절함",197,25
츄르츄르라멘,청파동,차슈멘,9000,서울 용산구 청파동3가 104,https://pcmap.place.naver.com/place/1116654116,고기,[],"가성비:18, 포장추천:2, 재방문:8, 중독성:4, 친절함:8, 냄새없음:3, 분위기좋음:6, 매움:7, 양많음:3, 특별함:2, 짠맛:1","가성비, 재방문, 친절함",198,25
츄르츄르라멘,청파동,연어스시,15000,서울 용산구 청파동3가 104,https://pcmap.place.naver.com/place/1116654116,없음,[],"가성비:18, 포장추천:2, 재방문:8, 중독성:4, 친절함:8, 냄새없음:3, 분위기좋음:6, 매움:7, 양많음:3, 특별함:2, 짠맛:1","가성비, 재방문, 친절함",199,25
츄르츄르라멘,청파동,신츄라멘,8500,서울 용산구 청파동3가 104,https://pcmap.place.naver.com/place/1116654116,밀,[],"가성비:18, 포장추천:2, 재방문:8, 중독성:4, 친절함:8, 냄새없음:3, 분위기좋음:6, 매움:7, 양많음:3, 특별함:2, 짠맛:1","가성비, 재방문, 친절함",200,25
츄르츄르라멘,청파동,신차슈멘,10000,서울 용산구 청파동3가 104,https://pcmap.place.naver.com/place/1116654116,고기,[],"가성비:18, 포장추천:2, 재방문:8, 중독성:4, 친절함:8, 냄새없음:3, 분위기좋음:6, 매움:7, 양많음:3, 특별함:2, 짠맛:1","가성비, 재방문, 친절함",201,25
상록수,청파동,상록수연탄모둠,48000,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,없음,[],"친절함:34, 매움:4, 분위기좋음:15, 재방문:8, 냄새없음:1, 가성비:1, 특별함:6, 중독성:2, 짠맛:1, 양많음:1","친절함, 분위기좋음, 재방문",202,26
상록수,청파동,연탄파불고기,14000,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,고기,[],"친절함:34, 매움:4, 분위기좋음:15, 재방문:8, 냄새없음:1, 가성비:1, 특별함:6, 중독성:2, 짠맛:1, 양많음:1","친절함, 분위기좋음, 재방문",203,26
상록수,청파동,황지살,19000,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,없음,[],"친절함:34, 매움:4, 분위기좋음:15, 재방문:8, 냄새없음:1, 가성비:1, 특별함:6, 중독성:2, 짠맛:1, 양많음:1","친절함, 분위기좋음, 재방문",204,26
상록수,청파동,꽈배기생오겹,16000,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,고기,[],"친절함:34, 매움:4, 분위기좋음:15, 재방문:8, 냄새없음:1, 가성비:1, 특별함:6, 중독성:2, 짠맛:1, 양많음:1","친절함, 분위기좋음, 재방문",205,26
상록수,청파동,비빔수제비,8000,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,밀,[],"친절함:34, 매움:4, 분위기좋음:15, 재방문:8, 냄새없음:1, 가성비:1, 특별함:6, 중독성:2, 짠맛:1, 양많음:1","친절함, 분위기좋음, 재방문",206,26
상록수,청파동,짜빠구리,8000,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,밀,[],"친절함:34, 매움:4, 분위기좋음:15, 재방문:8, 냄새없음:1, 가성비:1, 특별함:6, 중독성:2, 짠맛:1, 양많음:1","친절함, 분위기좋음, 재방문",207,26
상록수,청파동,시골청국장,7000,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,땅콩/대두,"['고혈압', '신장질환']","친절함:34, 매움:4, 분위기좋음:15, 재방문:8, 냄새없음:1, 가성비:1, 특별함:6, 중독성:2, 짠맛:1, 양많음:1","친절함, 분위기좋음, 재방문",208,26
상록수,청파동,깍둑목살,16000,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,고기,[],"친절함:34, 매움:4, 분위기좋음:15, 재방문:8, 냄새없음:1, 가성비:1, 특별함:6, 중독성:2, 짠맛:1, 양많음:1","친절함, 분위기좋음, 재방문",209,26
상록수,청파동,생갈매기살,16000,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,고기,[],"친절함:34, 매움:4, 분위기좋음:15, 재방문:8, 냄새없음:1, 가성비:1, 특별함:6, 중독성:2, 짠맛:1, 양많음:1","친절함, 분위기좋음, 재방문",210,26
상록수,청파동,오이지냉국수,6000,서울 용산구 청파동2가 99-2,https://pcmap.place.naver.com/place/1090397990,밀,"['고혈압', '신장질환']","친절함:34, 매움:4, 분위기좋음:15, 재방문:8, 냄새없음:1, 가성비:1, 특별함:6, 중독성:2, 짠맛:1, 양많음:1","친절함, 분위기좋음, 재방문",211,26
포36거리,청파동,히레가스,9000,서울 용산구 청파동2가 64-28,https://pcmap.place.naver.com/place/39402518,"밀, 고기",[],"가성비:17, 친절함:45, 분위기좋음:3, 재방문:8, 중독성:3, 양많음:2","친절함, 가성비, 재방문",212,27
포36거리,청파동,포돈정식 양지 쌀국수와 히레가스1줄,9500,서울 용산구 청파동2가 64-28,https://pcmap.place.naver.com/place/39402518,"밀, 고기","['고혈압', '신장질환']","가성비:17, 친절함:45, 분위기좋음:3, 재방문:8, 중독성:3, 양많음:2","친절함, 가성비, 재방문",213,27
포36거리,청파동,소고기쌀국수,8000,서울 용산구 청파동2가 64-28,https://pcmap.place.naver.com/place/39402518,갑각류,"['고혈압', '신장질환']","가성비:17, 친절함:45, 분위기좋음:3, 재방문:8, 중독성:3, 양많음:2","친절함, 가성비, 재방문",214,27
동대문엽기떡볶이 숙대입구점,청파동,엽기떡볶이,14000,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,밀,['당뇨'],,,215,28
동대문엽기떡볶이 숙대입구점,청파동,로제떡볶이,16000,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,"밀, 우유",['당뇨'],,,216,28
동대문엽기떡볶이 숙대입구점,청파동,엽기닭볶음탕,24000,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,고기,['고혈압'],,,217,28
동대문엽기떡볶이 숙대입구점,청파동,엽기오돌뼈,14000,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,없음,[],,,218,28
동대문엽기떡볶이 숙대입구점,청파동,엽기무뼈닭발,15000,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,고기,[],,,219,28
동대문엽기떡볶이 숙대입구점,청파동,엽기국물닭발,15000,서울 용산구 청파동3가 24-45,https://pcmap.place.naver.com/place/20288082,고기,"['고혈압', '신장질환']",,,220,28
몽소,청파동,파니니빵,5500,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,밀,[],"친절함:8, 단맛:4, 재방문:3, 매움:1, 중독성:2, 포장추천:3, 분위기좋음:1, 양많음:1, 가성비:4, 야식:1, 특별함:1, 짠맛:1","친절함, 단맛, 가성비",221,29
몽소,청파동,쌀치즈카스테라,10000,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,"밀, 우유",[],"친절함:8, 단맛:4, 재방문:3, 매움:1, 중독성:2, 포장추천:3, 분위기좋음:1, 양많음:1, 가성비:4, 야식:1, 특별함:1, 짠맛:1","친절함, 단맛, 가성비",222,29
몽소,청파동,쪽파베이글,5000,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,밀,[],"친절함:8, 단맛:4, 재방문:3, 매움:1, 중독성:2, 포장추천:3, 분위기좋음:1, 양많음:1, 가성비:4, 야식:1, 특별함:1, 짠맛:1","친절함, 단맛, 가성비",223,29
몽소,청파동,통밀빵,10000,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,밀,[],"친절함:8, 단맛:4, 재방문:3, 매움:1, 중독성:2, 포장추천:3, 분위기좋음:1, 양많음:1, 가성비:4, 야식:1, 특별함:1, 짠맛:1","친절함, 단맛, 가성비",224,29
몽소,청파동,무화과깜빠뉴,6000,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,없음,[],"친절함:8, 단맛:4, 재방문:3, 매움:1, 중독성:2, 포장추천:3, 분위기좋음:1, 양많음:1, 가성비:4, 야식:1, 특별함:1, 짠맛:1","친절함, 단맛, 가성비",225,29
몽소,청파동,꿀빵,10000,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,밀,[],"친절함:8, 단맛:4, 재방문:3, 매움:1, 중독성:2, 포장추천:3, 분위기좋음:1, 양많음:1, 가성비:4, 야식:1, 특별함:1, 짠맛:1","친절함, 단맛, 가성비",226,29
몽소,청파동,해남고구마맛탕빵,6500,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,밀,['고혈압'],"친절함:8, 단맛:4, 재방문:3, 매움:1, 중독성:2, 포장추천:3, 분위기좋음:1, 양많음:1, 가성비:4, 야식:1, 특별함:1, 짠맛:1","친절함, 단맛, 가성비",227,29
몽소,청파동,아메리카노 hot,2500,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,없음,[],"친절함:8, 단맛:4, 재방문:3, 매움:1, 중독성:2, 포장추천:3, 분위기좋음:1, 양많음:1, 가성비:4, 야식:1, 특별함:1, 짠맛:1","친절함, 단맛, 가성비",228,29
몽소,청파동,카페라떼 hot,3500,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,우유,[],"친절함:8, 단맛:4, 재방문:3, 매움:1, 중독성:2, 포장추천:3, 분위기좋음:1, 양많음:1, 가성비:4, 야식:1, 특별함:1, 짠맛:1","친절함, 단맛, 가성비",229,29
몽소,청파동,바닐라라떼 hot,3500,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,우유,[],"친절함:8, 단맛:4, 재방문:3, 매움:1, 중독성:2, 포장추천:3, 분위기좋음:1, 양많음:1, 가성비:4, 야식:1, 특별함:1, 짠맛:1","친절함, 단맛, 가성비",230,29
몽소,청파동,카푸치노 hot,3500,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,우유,[],"친절함:8, 단맛:4, 재방문:3, 매움:1, 중독성:2, 포장추천:3, 분위기좋음:1, 양많음:1, 가성비:4, 야식:1, 특별함:1, 짠맛:1","친절함, 단맛, 가성비",231,29
몽소,청파동,카라멜라떼 hot,3500,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,우유,[],"친절함:8, 단맛:4, 재방문:3, 매움:1, 중독성:2, 포장추천:3, 분위기좋음:1, 양많음:1, 가성비:4, 야식:1, 특별함:1, 짠맛:1","친절함, 단맛, 가성비",232,29
몽소,청파동,아메리카노 ice,3000,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,없음,[],"친절함:8, 단맛:4, 재방문:3, 매움:1, 중독성:2, 포장추천:3, 분위기좋음:1, 양많음:1, 가성비:4, 야식:1, 특별함:1, 짠맛:1","친절함, 단맛, 가성비",233,29
몽소,청파동,카페라떼 ice,4000,서울 용산구 청파동2가 90-18,https://pcmap.place.naver.com/place/37564978,우유,[],"친절함:8, 단맛:4, 재방문:3, 매움:1, 중독성:2, 포장추천:3, 분위기좋음:1, 양많음:1, 가성비:4, 야식:1, 특별함:1, 짠맛:1","친절함, 단맛, 가성비",234,29
네코노스시,청파동,네코스시,18000,서울 용산구 청파동2가 67-2,https://pcmap.place.naver.com/place/1053376088,없음,[],"양많음:18, 분위기좋음:41, 매움:4, 가성비:64, 재방문:14, 단맛:2, 중독성:7, 친절함:14, 특별함:3, 포장추천:2, 야식:1","가성비, 분위기좋음, 양많음",235,30
네코노스시,청파동,모듬초밥,14000,서울 용산구 청파동2가 67-2,https://pcmap.place.naver.com/place/1053376088,없음,[],"양많음:18, 분위기좋음:41, 매움:4, 가성비:64, 재방문:14, 단맛:2, 중독성:7, 친절함:14, 특별함:3, 포장추천:2, 야식:1","가성비, 분위기좋음, 양많음",236,30
네코노스시,청파동,치킨가라아게,12000,서울 용산구 청파동2가 67-2,https://pcmap.place.naver.com/place/1053376088,"갑각류, 고기",[],"양많음:18, 분위기좋음:41, 매움:4, 가성비:64, 재방문:14, 단맛:2, 중독성:7, 친절함:14, 특별함:3, 포장추천:2, 야식:1","가성비, 분위기좋음, 양많음",237,30
네코노스시,청파동,활어초밥,24000,서울 용산구 청파동2가 67-2,https://pcmap.place.naver.com/place/1053376088,없음,[],"양많음:18, 분위기좋음:41, 매움:4, 가성비:64, 재방문:14, 단맛:2, 중독성:7, 친절함:14, 특별함:3, 포장추천:2, 야식:1","가성비, 분위기좋음, 양많음",238,30
네코노스시,청파동,연어초밥,23000,서울 용산구 청파동2가 67-2,https://pcmap.place.naver.com/place/1053376088,없음,[],"양많음:18, 분위기좋음:41, 매움:4, 가성비:64, 재방문:14, 단맛:2, 중독성:7, 친절함:14, 특별함:3, 포장추천:2, 야식:1","가성비, 분위기좋음, 양많음",239,30
